datetime,demand
2025-10-28 13:00:00,688.8934139483663
2025-10-28 14:00:00,633.7590765841838
2025-10-28 15:00:00,548.6184793586532
2025-10-28 16:00:00,472.6731149808015
2025-10-28 17:00:00,392.34979287605483
2025-10-28 18:00:00,410.84314031604737
2025-10-28 19:00:00,399.846526972936
2025-10-28 20:00:00,459.35937591347516
2025-10-28 21:00:00,583.7402125865185
2025-10-28 22:00:00,551.6109022963542
2025-10-28 23:00:00,683.5387216076211
2025-10-29 00:00:00,812.450923035035
2025-10-29 01:00:00,959.0995930319441
2025-10-29 02:00:00,985.4095790651073
2025-10-29 03:00:00,1003.0779075276806
2025-10-29 04:00:00,1174.4111903827709
2025-10-29 05:00:00,1213.7525116310305
2025-10-29 06:00:00,1242.3755088405014
2025-10-29 07:00:00,1174.6011037677035
2025-10-29 08:00:00,1156.9517201891329
2025-10-29 09:00:00,1125.0867445297324
2025-10-29 10:00:00,991.5093757319873
2025-10-29 11:00:00,954.1324298987187
2025-10-29 12:00:00,724.017077041979
2025-10-29 13:00:00,638.4975484062695
2025-10-29 14:00:00,615.1890947335369
2025-10-29 15:00:00,481.58104472695845
2025-10-29 16:00:00,441.9033975029063
2025-10-29 17:00:00,388.9540371898837
2025-10-29 18:00:00,381.56787635236395
2025-10-29 19:00:00,436.87721752826803
2025-10-29 20:00:00,441.95128664358356
2025-10-29 21:00:00,552.0141567426515
2025-10-29 22:00:00,545.7897008446879
2025-10-29 23:00:00,704.4126943734275
2025-10-30 00:00:00,770.9302200532062
2025-10-30 01:00:00,945.838704720237
2025-10-30 02:00:00,1002.2417712531529
2025-10-30 03:00:00,1064.4198644225412
2025-10-30 04:00:00,1265.739643271528
2025-10-30 05:00:00,1214.0425433711086
2025-10-30 06:00:00,1224.309725876551
2025-10-30 07:00:00,1191.512165126015
2025-10-30 08:00:00,1151.2660898632223
2025-10-30 09:00:00,1153.8458195073442
2025-10-30 10:00:00,991.6299500744849
2025-10-30 11:00:00,946.1912388121997
2025-10-30 12:00:00,748.9457508075035
2025-10-30 13:00:00,654.1524486449644
2025-10-30 14:00:00,613.7668038469733
2025-10-30 15:00:00,551.529372442033
2025-10-30 16:00:00,469.0166743421409
2025-10-30 17:00:00,416.22725192413037
2025-10-30 18:00:00,427.58742759240926
2025-10-30 19:00:00,413.0616657204022
2025-10-30 20:00:00,451.30489806558774
2025-10-30 21:00:00,513.2134100503456
2025-10-30 22:00:00,581.5716242018611
2025-10-30 23:00:00,687.3802719737927
